"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"21121","Native","Native Native 1",38,"wrap_up","rp","wrap_up rp",6,0,2394,2394,"Unambiguous","Consistent"
"21123","Native","Native Native 1",39,"wrap_up","rp","wrap_up rp",7,0,3946,3946,"Ambiguous","Inconsistent"
"21125","Native","Native Native 1",26,"wrap_up","rp","wrap_up rp",6,0,503,503,"Unambiguous","Consistent"
"21127","Native","Native Native 1",34,"wrap_up","rp","wrap_up rp",6,0,1627,1627,"Unambiguous","Consistent"
"21129","Native","Native Native 1",46,"wrap_up","rp","wrap_up rp",6,0,5696,5696,"Unambiguous","Consistent"
"21131","Native","Native Native 1",29,"wrap_up","rp","wrap_up rp",5,0,424,424,"Ambiguous","Consistent"
"21133","Native","Native Native 1",36,"wrap_up","rp","wrap_up rp",8,0,10098,10098,"Unambiguous","Inconsistent"
"21135","Native","Native Native 1",30,"wrap_up","rp","wrap_up rp",6,0,542,542,"Unambiguous","Consistent"
"21137","Native","Native Native 1",40,"wrap_up","rp","wrap_up rp",8,0,2030,2030,"Unambiguous","Inconsistent"
"21139","Native","Native Native 1",33,"wrap_up","rp","wrap_up rp",5,0,2761,2761,"Ambiguous","Consistent"
"21141","Native","Native Native 1",43,"wrap_up","rp","wrap_up rp",7,0,897,897,"Ambiguous","Inconsistent"
"21143","Native","Native Native 1",28,"wrap_up","rp","wrap_up rp",8,0,2465,2465,"Unambiguous","Inconsistent"
"21145","Native","Native Native 1",31,"wrap_up","rp","wrap_up rp",7,0,403,403,"Ambiguous","Inconsistent"
"21147","Native","Native Native 1",45,"wrap_up","rp","wrap_up rp",5,0,644,644,"Ambiguous","Consistent"
"21149","Native","Native Native 1",25,"wrap_up","rp","wrap_up rp",5,0,2355,2355,"Ambiguous","Consistent"
"21151","Native","Native Native 1",41,"wrap_up","rp","wrap_up rp",5,0,7144,7144,"Ambiguous","Consistent"
"21153","Native","Native Native 1",42,"wrap_up","rp","wrap_up rp",6,0,219,219,"Unambiguous","Consistent"
